,tau,model1,model2,model3,model4,model5,model6,model7,model8,GB1,GB2
50,0.51,22.912615902905834,28.36253450355792,30.181611649957105,25.34392294628079,21.252040378309122,30.912728200007624,26.96877175143015,18.70323816929758,61.767838462781924,58.74024431077731
51,0.52,22.76793130574723,28.370230189263815,30.12950968027967,25.738037120506668,21.361512945279014,31.542917337768763,27.018522360130724,18.56164979775875,62.70527229766756,58.74877531545415
52,0.53,22.867028941020827,28.290545936911947,29.97121586589317,26.038447304562645,21.417289838070783,31.98377745783836,27.308698262112554,18.533218709016378,61.08816738993487,60.73533555609491
53,0.54,22.941026788198496,28.31994895533316,30.04202716252605,26.06165740071901,21.625360205320426,32.541764209609966,27.18059027345958,18.836878980472026,60.932774782780974,60.74285676266295
54,0.55,23.064866525547657,28.410345336990286,29.70807627020787,26.41963521132786,21.501278716792996,32.81669725373221,27.30738992686974,18.33831390702946,59.749147418091326,55.56366845233665
55,0.56,23.265539847551416,28.825744870201547,29.896894635120834,26.478975225321445,21.691643494859523,32.80094614535227,27.481243846792356,18.17647720974233,60.223423784802925,54.72541003778305
56,0.5700000000000001,23.314375000192328,29.278458315698252,30.3711808213046,26.172977572670774,22.039689987598777,33.27712214781172,27.57426009972351,18.42582946040587,60.92276792487181,53.728642377471004
57,0.5800000000000001,23.216601279561644,29.646779412491938,30.79824987508586,26.11388797953951,22.0394632343905,33.54066275247189,27.319349539057644,18.16493918171,59.47495887286352,54.73499720817324
58,0.59,23.168356430593583,30.195104160509537,31.215151344733812,26.574809439265817,21.869117464421564,32.69162278301568,27.05243006752924,18.143386382633157,62.018798469083904,55.362211357802146
59,0.6,23.18303176751726,29.795872586069393,31.1498502020777,26.66647045110469,22.062546455448768,33.13950184275786,27.34847731534508,18.7642124015704,57.08579608203033,54.09197546912017
60,0.61,23.273476890822412,29.089037581406583,31.6912582171616,26.22094525780906,22.310297191312333,32.973609919057466,27.530172061507077,19.034338232040124,58.884677835656106,53.51547067924767
61,0.62,23.10553696566124,29.4399338455294,31.31312358393046,26.132893507455393,22.133710435674864,32.50980411441369,27.75195182509619,19.245108008761942,59.95832227915905,55.551375845779816
62,0.63,22.977524949636578,28.999889270730595,30.890005614141643,25.754275040138243,22.250271576615525,32.97069419396117,27.45813954188158,19.234750018789214,59.38692397007533,55.452852136755666
63,0.64,22.573013268943765,29.25965326881357,30.95516234642545,25.77772321070208,21.862326622300344,33.487263125010784,27.14413448354134,19.376703973626114,60.33211415701139,52.19572728884218
64,0.65,22.36745488820875,29.710038160748432,30.97490145832275,26.058424546917955,21.81251048442643,34.054081192230136,26.680012386075063,19.432879805334306,58.85710306841491,50.57906817741258
65,0.66,22.517698436888114,29.975815153232062,30.599934754999666,25.806864601108302,21.5608635421975,34.16626515994651,26.92483238313438,19.478535706104463,55.00857773753144,55.642552473572565
66,0.67,22.670849498284575,29.048146282015136,29.733040078138153,25.70060648510448,21.13807807656784,33.76500149439313,26.255501694413226,18.66389626894102,53.55230215083522,55.5679837615242
67,0.68,22.832277406591444,28.247179777946947,29.446876034797977,25.930429157698427,20.92326414747433,33.3350375380666,25.806091704869388,18.47780786805001,53.43311969821063,48.39278156650475
